Time,Time Code,Country Name,Country Code,Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],"Access to clean fuels and technologies for cooking, rural (% of rural population) [EG.CFT.ACCS.RU.ZS]","Access to clean fuels and technologies for cooking, urban (% of urban population) [EG.CFT.ACCS.UR.ZS]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Agricultural irrigated land (% of total agricultural land) [AG.LND.IRIG.AG.ZS],Agricultural land (% of land area) [AG.LND.AGRI.ZS],Agricultural land (sq. km) [AG.LND.AGRI.K2],Alternative and nuclear energy (% of total energy use) [EG.USE.COMM.CL.ZS],"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal) [ER.H2O.FWAG.ZS]","Annual freshwater withdrawals, domestic (% of total freshwater withdrawal) [ER.H2O.FWDM.ZS]","Annual freshwater withdrawals, industry (% of total freshwater withdrawal) [ER.H2O.FWIN.ZS]","Annual freshwater withdrawals, total (% of internal resources) [ER.H2O.FWTL.ZS]","Annual freshwater withdrawals, total (billion cubic meters) [ER.H2O.FWTL.K3]",Aquaculture production (metric tons) [ER.FSH.AQUA.MT],Arable land (% of land area) [AG.LND.ARBL.ZS],Arable land (hectares per person) [AG.LND.ARBL.HA.PC],Arable land (hectares) [AG.LND.ARBL.HA],Average precipitation in depth (mm per year) [AG.LND.PRCP.MM],"Bird species, threatened [EN.BIR.THRD.NO]",Capture fisheries production (metric tons) [ER.FSH.CAPT.MT],Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990) [EN.GHG.CO2.ZG.AR5],Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.CO2.MT.CE.AR5],Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.CO2.PC.CE.AR5],Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e) [EN.GHG.CO2.AG.MT.CE.AR5],Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e) [EN.GHG.CO2.BU.MT.CE.AR5],Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e) [EN.GHG.CO2.FE.MT.CE.AR5],Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e) [EN.GHG.CO2.IC.MT.CE.AR5],Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e) [EN.GHG.CO2.IP.MT.CE.AR5],Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e) [EN.GHG.CO2.PI.MT.CE.AR5],Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e) [EN.GHG.CO2.TR.MT.CE.AR5],Carbon dioxide (CO2) emissions from Waste (Mt CO2e) [EN.GHG.CO2.WA.MT.CE.AR5],Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e) [EN.GHG.CO2.LU.DF.MT.CE.AR5],Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e) [EN.GHG.CO2.LU.FL.MT.CE.AR5],Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e) [EN.GHG.CO2.LU.OS.MT.CE.AR5],Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e) [EN.GHG.CO2.LU.OL.MT.CE.AR5],Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e) [EN.GHG.CO2.LU.MT.CE.AR5],Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP) [EN.GHG.CO2.RT.GDP.PP.KD],Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP) [EN.GHG.CO2.RT.GDP.KD],Cereal production (metric tons) [AG.PRD.CREL.MT],Cereal yield (kg per hectare) [AG.YLD.CREL.KG],Coal rents (% of GDP) [NY.GDP.COAL.RT.ZS],Combustible renewables and waste (% of total energy) [EG.USE.CRNW.ZS],Crop production index (2014-2016 = 100) [AG.PRD.CROP.XD],Disaster risk reduction progress score (1-5 scale; 5=best) [EN.CLC.DRSK.XQ],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Electric power transmission and distribution losses (% of output) [EG.ELC.LOSS.ZS],Electricity production from coal sources (% of total) [EG.ELC.COAL.ZS],Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS],Electricity production from natural gas sources (% of total) [EG.ELC.NGAS.ZS],Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS],Electricity production from oil sources (% of total) [EG.ELC.PETR.ZS],"Electricity production from oil, gas and coal sources (% of total) [EG.ELC.FOSL.ZS]","Electricity production from renewable sources, excluding hydroelectric (% of total) [EG.ELC.RNWX.ZS]","Electricity production from renewable sources, excluding hydroelectric (kWh) [EG.ELC.RNWX.KH]","Energy imports, net (% of energy use) [EG.IMP.CONS.ZS]",Energy intensity level of primary energy (MJ/$2017 PPP GDP) [EG.EGY.PRIM.PP.KD],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP) [EG.USE.COMM.GD.PP.KD]",Fertilizer consumption (% of fertilizer production) [AG.CON.FERT.PT.ZS],Fertilizer consumption (kilograms per hectare of arable land) [AG.CON.FERT.ZS],F-gases emissions from Industrial Processes (Mt CO2e) [EN.GHG.FGAS.IP.MT.CE.AR5],"Fish species, threatened [EN.FSH.THRD.NO]",Food production index (2014-2016 = 100) [AG.PRD.FOOD.XD],Forest area (% of land area) [AG.LND.FRST.ZS],Forest area (sq. km) [AG.LND.FRST.K2],Forest rents (% of GDP) [NY.GDP.FRST.RT.ZS],Fossil fuel energy consumption (% of total) [EG.USE.COMM.FO.ZS],GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP.KD],GDP per unit of energy use (PPP $ per kg of oil equivalent) [EG.GDP.PUSE.KO.PP],Land area (sq. km) [AG.LND.TOTL.K2],Land area where elevation is below 5 meters (% of total land area) [AG.LND.EL5M.ZS],Land under cereal production (hectares) [AG.LND.CREL.HA],Level of water stress: freshwater withdrawal as a proportion of available freshwater resources [ER.H2O.FWST.ZS],Livestock production index (2014-2016 = 100) [AG.PRD.LVSK.XD],"Mammal species, threatened [EN.MAM.THRD.NO]",Marine protected areas (% of territorial waters) [ER.MRN.PTMR.ZS],Methane (CH4) emissions (total) excluding LULUCF (% change from 1990) [EN.GHG.CH4.ZG.AR5],Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.CH4.MT.CE.AR5],Methane (CH4) emissions from Agriculture (Mt CO2e) [EN.GHG.CH4.AG.MT.CE.AR5],Methane (CH4) emissions from Building (Energy) (Mt CO2e) [EN.GHG.CH4.BU.MT.CE.AR5],Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e) [EN.GHG.CH4.FE.MT.CE.AR5],Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e) [EN.GHG.CH4.IC.MT.CE.AR5],Methane (CH4) emissions from Industrial Processes (Mt CO2e) [EN.GHG.CH4.IP.MT.CE.AR5],Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e) [EN.GHG.CH4.PI.MT.CE.AR5],Methane (CH4) emissions from Transport (Energy) (Mt CO2e) [EN.GHG.CH4.TR.MT.CE.AR5],Methane (CH4) emissions from Waste (Mt CO2e) [EN.GHG.CH4.WA.MT.CE.AR5],Mineral rents (% of GDP) [NY.GDP.MINR.RT.ZS],Natural gas rents (% of GDP) [NY.GDP.NGAS.RT.ZS],Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990) [EN.GHG.N2O.ZG.AR5],Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e) [EN.GHG.N2O.MT.CE.AR5],Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e) [EN.GHG.N2O.AG.MT.CE.AR5],Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e) [EN.GHG.N2O.BU.MT.CE.AR5],Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e) [EN.GHG.N2O.FE.MT.CE.AR5],Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e) [EN.GHG.N2O.IC.MT.CE.AR5],Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e) [EN.GHG.N2O.IP.MT.CE.AR5],Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e) [EN.GHG.N2O.PI.MT.CE.AR5],Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e) [EN.GHG.N2O.TR.MT.CE.AR5],Nitrous oxide (N2O) emissions from Waste (Mt CO2e) [EN.GHG.N2O.WA.MT.CE.AR5],Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],Permanent cropland (% of land area) [AG.LND.CROP.ZS],"Plant species (higher), threatened [EN.HPT.THRD.NO]","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter) [EN.ATM.PM25.MC.M3]","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total) [EN.ATM.PM25.MC.T1.ZS]","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total) [EN.ATM.PM25.MC.T2.ZS]","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total) [EN.ATM.PM25.MC.T3.ZS]",Population density (people per sq. km of land area) [EN.POP.DNST],Population in largest city [EN.URB.LCTY],Population in the largest city (% of urban population) [EN.URB.LCTY.UR.ZS],Population in urban agglomerations of more than 1 million [EN.URB.MCTY],Population in urban agglomerations of more than 1 million (% of total population) [EN.URB.MCTY.TL.ZS],Population living in areas where elevation is below 5 meters (% of total population) [EN.POP.EL5M.ZS],Population living in slums (% of urban population) [EN.POP.SLUM.UR.ZS],Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS],Renewable energy consumption (% of total final energy consumption) [EG.FEC.RNEW.ZS],Renewable internal freshwater resources per capita (cubic meters) [ER.H2O.INTR.PC],"Renewable internal freshwater resources, total (billion cubic meters) [ER.H2O.INTR.K3]",Rural land area (sq. km) [AG.LND.TOTL.RU.K2],Rural land area where elevation is below 5 meters (% of total land area) [AG.LND.EL5M.RU.ZS],Rural land area where elevation is below 5 meters (sq. km) [AG.LND.EL5M.RU.K2],Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],Rural population living in areas where elevation is below 5 meters (% of total population) [EN.POP.EL5M.RU.ZS],Surface area (sq. km) [AG.SRF.TOTL.K2],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],Terrestrial protected areas (% of total land area) [ER.LND.PTLD.ZS],Total fisheries production (metric tons) [ER.FSH.PROD.MT],Total greenhouse gas emissions excluding LULUCF (% change from 1990) [EN.GHG.TOT.ZG.AR5],Total greenhouse gas emissions excluding LULUCF (Mt CO2e) [EN.GHG.ALL.MT.CE.AR5],Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita) [EN.GHG.ALL.PC.CE.AR5],Total greenhouse gas emissions including LULUCF (Mt CO2e) [EN.GHG.ALL.LU.MT.CE.AR5],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],Urban land area (sq. km) [AG.LND.TOTL.UR.K2],Urban land area where elevation is below 5 meters (% of total land area) [AG.LND.EL5M.UR.ZS],Urban land area where elevation is below 5 meters (sq. km) [AG.LND.EL5M.UR.K2],Urban population [SP.URB.TOTL],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Urban population growth (annual %) [SP.URB.GROW],Urban population living in areas where elevation is below 5 meters (% of total population) [EN.POP.EL5M.UR.ZS],"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]"
2022,YR2022,Afghanistan,AFG,36.1,18.5,85,85.3,81.7,95.9,..,58.7415482268525,..,..,..,..,..,..,..,11150,12.0034343713107,..,..,..,..,2000,182.660324413113,8.2599,0.203551890416193,0.0236,0.6067,0.1921,3.0769,0.088,2.0253,2.2472,..,6.512,4.034,..,..,10.546,0.102715267697685,0.538973832460255,4824671.6,2253.3,..,..,121.34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,248.017045810616,5.05506194916337,0.8185,..,111.43,1.85278199408184,12084.4,..,..,..,..,652230,..,2141199,..,95.4,..,..,110.934495074375,16.1232,11.9333,0.1975,1.9703,0.0088,..,0.0015,0.0138,1.9979,..,..,74.5274660366214,3.5457,3.0114,0.0304,0.0054,0.0127,0.0737,0.0057,0.0264,0.3799,..,0.340370728117382,..,..,..,..,..,..,62.2155405301811,4457882,41.2749080710877,4457882,10.9857299525699,..,..,..,20,..,..,..,..,..,29778377,73.384,1.02501221423098,..,652860,3.6,3.6,13150,127.790249649726,28.6141,0.705148264211187,39.1601,..,..,..,..,10800465,26.616,2.57685430442875,..,..
2022,YR2022,Albania,ALB,84.6,69,94.5,100,100,100,..,41.4452554744526,..,28.45,..,..,..,..,..,8812,21.8284671532847,..,..,..,..,8739.5,-30.6395786305493,4.609,1.65929303100527,0.0485,0.7827,0.14,0.8766,1.0903,0,1.6681,0.0029,3.50715,-2.16158,..,0,1.34557,0.0969610349963419,0.321891087877946,690850,5200.7,..,12.8330231175039,121.68,..,..,2507.48013906524,13.6818051985147,..,97.7006569551557,..,..,..,..,..,..,32.276396797251,2.06,780.738623945557,45.6225775826455,..,38.4078414980773,0.2155,..,105.4,28.7919708029197,7889,..,55.06,21.9189719868084,24.9074864063676,27400,..,132839,..,83.74,..,2.8,-40.3429773235905,2.2125,1.35,0.0494,0.2353,0.0022,0.002,0,0.0043,0.5694,..,..,-30.3733516013016,0.8131,0.6103,0.0195,0.0002,0.0032,0.0401,0,0.0104,0.1294,..,3.21897810218978,..,..,..,..,..,..,101.375510948905,511559,28.8667699693816,..,..,..,..,..,..,..,..,..,..,..,1005551,36.201,-3.4826718929972,..,28750,14.2,18.6,17551.5,-32.0287824868834,7.812,2.81240988461991,9.15757,..,..,..,..,1772138,63.799,0.0937160630163749,..,..
2022,YR2022,Algeria,DZA,99.7,98.9,99.9,100,99.3,100,..,17.3445059727317,..,0.09,..,..,..,..,..,5208,3.16180474703169,..,..,..,..,80790,158.656056807646,186.6444,4.10411424455349,0.101,32.7084,30.1714,16.4636,16.3075,46.4164,44.4738,0.0023,0,-8.148,..,..,-8.148,0.277638928043557,0.903101365327766,4718203.91,1610.4,..,0.0259387481491075,118.19,..,..,1756.58721304339,9.61734498142079,..,0.0175378983021122,98.8929201696792,..,0.359526915193301,99.2524470848725,..,..,-127.116948399044,..,1500.3461132579,101.496805828942,14.4756415024173,20.6756433750299,2.8391,..,111.22,0.826332963995665,19681.111,..,100,9.85252680449226,10.5549608166745,2381741,..,2929807,..,98.11,..,0.1,14.3196060579882,68.8108,8.6432,0.0819,39.1121,0.0101,0.0128,0.0846,0.2616,20.6045,..,..,92.2806803261168,6.297,3.3551,0.0232,0.0747,0.011,1.5926,0.023,0.5254,0.692,..,0.408533505532298,..,..,..,..,..,..,19.0941790060296,2853959,8.39292251789058,2853959,6.27555596914326,..,..,..,..,..,..,..,..,..,11473036,25.228,-0.41769915121645,..,2381741,4.4,4.6,85998,94.2118521010784,263.2161,5.78784547195531,255.0681,..,..,..,..,34004353,74.772,2.27333724769027,..,..
2022,YR2022,American Samoa,ASM,..,..,..,..,..,..,..,14.5,..,..,..,..,..,..,..,18,4.85,..,..,..,..,1311.13,0,0.0001,0.00206859459683091,..,..,..,..,0.0001,..,..,..,..,..,..,..,..,..,0.000150892106384694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.35,170.7,..,..,..,..,200,..,..,..,..,..,8.7,7.93650793650793,0.0068,0.004,..,..,..,..,..,..,0.0028,..,..,63.6363636363636,0.0018,0.001,..,..,..,0.0003,..,..,0.0005,..,9.65,..,..,..,..,..,..,241.71,..,..,..,..,..,..,..,0.4,..,..,..,..,..,6190,12.804,-2.01510096968909,..,200,8.7,15.8,1329.13,14.8648648648649,0.0085,0.175830540730628,..,..,..,..,..,42152,87.196,-1.7799461233888,..,..
2022,YR2022,Andorra,AND,100,100,100,100,100,100,..,39.9068085106383,..,..,..,..,..,..,..,..,1.59063829787234,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,0,0.13582,..,..,0.13582,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.81,..,..,..,..,..,..,..,34.0425531914894,160,..,..,..,..,470,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0182978723404255,..,..,..,..,..,..,169.585106382979,..,..,..,..,..,..,..,18.7,..,..,..,..,..,9715,12.189,2.08015820812907,..,470,26.9,26.9,..,..,..,..,..,..,..,..,..,69990,87.811,1.64366739605133,..,..
2022,YR2022,Angola,AGO,50,8.6,75.9,48.5,..,76.2,..,36.8147910483677,..,6.55,..,..,..,..,..,2336,4.30977781342745,..,..,..,..,469336,143.555610959246,27.353,0.767587420793175,..,7.0522,4.2133,1.5984,1.8855,4.4702,8.1334,..,63.40959,7,..,0,70.40959,0.103763275314611,0.322241866242701,3173959.08,1033.3,..,46.4322770222642,122.45,..,..,392.507046928459,11.2668908202753,..,70.4244115967773,10.8925965869441,..,16.2215314343716,27.1141280213157,..,..,-353.971819384273,..,423.122517600564,57.1981472028691,..,13.2583063465476,0.5643,..,124.09,52.5364972326943,654972.511,..,47.02,17.4830837868441,18.7295368981528,1246700,..,3071528,..,130.74,..,0,90.7047713992966,34.4327,7.3131,1.7457,21.956,0.0058,..,0.0055,0.0512,3.3554,..,..,88.0640627311733,5.0845,3.3954,0.2094,0.0558,0.0078,1.021,0.0081,0.0941,0.2927,..,0.254271276169086,..,..,..,..,..,..,28.5834835966953,8952496,36.9012514239088,8952496,25.1227408850993,..,..,..,..,..,..,..,..,..,11374345,31.919,1.21616466975887,..,1246700,5,7,471672,110.428303068253,67.2108,1.88608798382064,137.62039,..,..,..,..,24260684,68.081,4.05935834515923,..,..
2022,YR2022,Antigua and Barbuda,ATG,100,100,100,100,100,100,..,20.4545454545455,..,..,..,..,..,..,..,20,9.09090909090909,..,..,..,..,3230,87.2327428222358,0.3065,3.30137871607066,..,0.0251,0,0.0207,0.0009,0.1532,0.1066,..,0.007853926667,-0.059843472953,..,0.24352923135,0.191539685064,0.11776703580455,0.188570590041165,15.74,3081,..,..,81.72,..,..,..,..,..,..,..,..,..,..,..,..,..,4.48,..,..,..,7.33,0.0005,..,89.95,18.1615909090909,79.911,..,..,..,..,440,..,5,..,111.88,..,0.3,-22.9931972789116,0.0566,0.0112,0.0001,0,0,..,0.0002,0.0005,0.0447,..,..,1.7241379310345,0.0118,0.0052,0.0001,..,0,0.0036,0.0003,0.001,0.0014,..,2.27272727272727,..,..,..,..,..,..,211,..,..,..,..,..,..,..,0.9,..,..,..,..,..,70237,75.654,0.57542405206885,..,440,0.4,19.9,3250,51.1571254567601,0.3723,4.0101249461439,0.563839685064,..,..,..,..,22603,24.346,0.390088707791649,..,..
2022,YR2022,Argentina,ARG,99.9,97.7,99.9,100,100,100,..,43.427782101736,..,7.33,..,..,..,..,..,6022.03,15.7487245541146,..,..,..,..,847752.71,93.1193081778583,193.4816,4.26096742981134,2.2706,41.2474,22.8195,21.5828,11.0803,45.2058,49.2634,0.0118,86.77905,-10.80107,-2.96373,-3.53039,67.84991,0.15422662019375,0.32322189251665,91584182.57,5070,..,4.36316352035208,107.33,..,..,2833.11909750338,20.512890933434,1.82223900580178,20.2403103436438,48.7569089223798,5.48456864293316,10.3408973874833,60.9200453156648,..,..,1.97147207047313,3.29,1808.99849167635,65.4770842308897,464.863747697301,63.3031674680588,14.9401,..,109.39,10.3611377978507,283552.222,..,86.96,15.2725188017495,16.361370105676,2736690,..,18063791,..,113.91,..,11.8,1.64830095272639,127.7957,104.8903,0.1857,11.4997,0.0336,0.0366,0.0957,0.2546,10.7994,..,..,48.9592698387409,39.2676,34.9993,1.2139,0.0283,0.0518,1.3288,0.0946,0.6792,0.8718,..,0.390252458261623,..,..,..,..,..,..,16.5922716858687,15369919,36.6536588020505,19751456,43.4978368523683,..,..,..,..,..,..,..,..,..,3475067,7.65300000000001,-1.31929090861124,..,2780400,9.6,8.7,853774.74,47.662181181451,374.7613,8.25321732533613,442.61121,..,..,..,..,41932837,92.347,0.338668250794531,..,..
2022,YR2022,Armenia,ARM,97.9,95.5,99.7,100,100,100,..,58.0540920266948,..,24.25,..,..,..,..,..,24000,15.5507551808922,..,..,..,..,1000,-64.921727999384,7.2893,2.45497103596928,0.0449,2.2155,0.2128,0.5019,0.3903,1.5392,2.3845,..,0,-0.53045,..,0.05987,-0.47058,0.137255202467131,0.512412558467035,239505.3,2185.8,..,3.08192807043724,73.65,..,..,2403.67775831874,6.58324265505985,..,21.0990206746464,42.1980413492927,30.968443960827,..,42.1980413492927,..,..,76.8721086405015,..,1347.59055747413,75.3425649830028,..,42.4616131728141,0.3402,..,83.87,11.522655426765,3280.5,..,75.78,13.272709791943,14.2189850953945,28470,..,109574,..,100.02,..,..,-22.2692633361558,2.295,1.3852,0.0509,0.3431,0.0003,0.0002,0.002,0.0195,0.4938,..,..,-24.3442098528471,0.473,0.3079,0.0289,0,0.0003,0.0382,0.0007,0.0443,0.0527,..,2.14963119072708,..,..,..,..,..,..,104.292237442922,1092028,57.8524165479098,1092028,36.7785262023441,..,..,..,..,..,..,..,..,..,1081590,36.427,-0.156406435401225,..,29740,24.7,24.7,25000,-57.3694904657706,10.3645,3.49067088778122,9.89392,..,..,..,..,1887610,63.573,0.456271083261192,..,..
2022,YR2022,Aruba,ABW,..,..,..,99.9,100,100,..,11.1111111111111,..,..,..,..,..,..,..,1.5,11.1111111111111,..,..,..,..,172,150.223992035839,0.5027,4.68455875500885,..,0.0411,0,0.034,0.0014,0.2513,0.1749,..,..,..,..,..,..,0.120494829563077,0.156584507393697,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,..,..,..,15.925,..,..,..,2.33333333333333,4.2,..,..,..,..,180,..,..,..,..,..,0,48.0769230769231,0.0231,0.0015,0.0004,0.0023,0.0001,..,0.0003,0.0008,0.0178,..,..,104.545454545455,0.009,0.001,0.0002,0,0.0001,0.0043,0.0005,0.0017,0.0011,..,..,..,..,..,..,..,..,596.166666666667,..,..,..,..,..,..,..,8.8,..,..,..,..,..,60038,55.948,-0.693813263390151,..,180,0.1,18.9,173.5,142.545454545455,0.5336,4.97250955176591,..,..,..,..,..,47272,44.052,0.0592492293772616,..,..
